committer_id|bin_2months|num_files|total_code_added|total_code_change|total_code_del|sum_net_contr|avg_net_contr|mean_neighbr_files|mean_neighbr_code_add|mean_neighbr_code_change|mean_neighbr_code_del|mean_neighbr_avg_avg_netcontr|mean_neighbr_avg_sum_netcontr
1120|6|200|2037|4426|2342|5292.0|196.0|1310.5|13347.0|11156.0|10643.5|183.480357424|19181.25
648|13|1|0|4|9|-0.5|-0.5|122.0|283.0|1944.0|267.0|32.7109375|2093.5
1120|4|273|3114|2898|72|5976.0|229.846153846|761.0|9192.0|15269.0|1807.0|142.772727273|23557.5
1120|5|740|11195|7269|55|18436.5|384.09375|559.0|4473.0|7364.0|3612.0|99.3168316832|10031.0
1120|3|252|737|3487|26|4211.0|323.923076923|670.0|13218.0|13965.0|9753.0|142.990384615|22306.5
420|3|10|40|330|333|203.5|203.5|571.5|8454.5|13311.0|11030.5|133.653728893|16250.25
1391|5|2|0|4|1|3.5|3.5|8.0|0.0|12.0|5.0|3.16666666667|9.5
1258|8|12|226|171|0|397.0|44.1111111111|44.5|492.5|725.5|273.0|60.553030303|1081.5
420|9|6|13|28|15|33.5|11.1666666667|31.0|46.0|443.0|15.0|48.15|481.5
420|8|4|0|26|2|25.0|25.0|32.0|47.0|80.0|99.0|6.45833333333|77.5
356|7|76|290|1226|68|1482.0|98.8|625.0|6648.0|7493.0|1261.0|84.9716981132|13510.5
356|6|122|483|1879|190|2267.0|87.1923076923|1418.5|14550.0|20420.0|5889.5|158.935947349|32025.25
356|5|46|218|569|239|667.5|51.3461538462|559.0|4473.0|7364.0|3612.0|99.3168316832|10031.0
356|4|52|421|1513|273|1797.5|128.392857143|761.0|9192.0|15269.0|1807.0|142.772727273|23557.5
553|10|1392|23473|9294|41|32746.5|564.594827586|1213.0|29389.0|3472.0|1507.0|258.931451613|32107.5
869|5|131|4537|2020|18|6548.0|654.8|288.0|2293.0|3892.5|1807.0|182.908415842|5282.0
310|12|2|7|41|0|48.0|48.0|42.0|96.0|665.0|295.0|30.675|613.5
596|5|84|1471|678|39|2129.5|236.611111111|559.0|4473.0|7364.0|3612.0|99.3168316832|10031.0
596|4|20|321|867|0|1188.0|132.0|761.0|9192.0|15269.0|1807.0|142.772727273|23557.5
596|7|2|6|13|0|19.0|9.5|625.0|6648.0|7493.0|1261.0|84.9716981132|13510.5
1054|7|31|17|908|574|638.0|106.333333333|1055.5|18182.0|18547.5|5116.0|154.847529384|34171.5
56|9|81|607|1249|1650|1031.0|93.7272727273|476.5|6182.5|9975.5|6796.5|161.007973734|12759.75
1292|7|11|127|8|5|132.5|26.5|625.0|6648.0|7493.0|1261.0|84.9716981132|13510.5
642|13|51|32|708|76|702.0|78.0|20.0|20.0|363.0|0.0|76.6|383.0
596|8|38|120|239|114|302.0|25.1666666667|56.5|162.5|600.5|141.0|42.1443965517|692.5
1128|9|2|2|2|0|4.0|2.0|1.0|1.0|1.0|0.0|2.0|2.0
645|8|7|5|95|75|62.5|20.8333333333|5.0|0.0|65.0|75.0|13.75|27.5
333|15|9|3|51|5|51.5|17.1666666667|3.0|1.0|22.0|0.0|23.0|23.0
589|2|5|8|121|0|129.0|64.5|146.5|3961.5|4899.5|5801.0|161.351190476|5960.5
66|8|7|136|310|69|411.5|411.5|386.2|2689.8|9193.4|5949.4|110.327219333|8908.5
66|9|177|1007|235|375|1054.5|50.2142857143|221.0|472.0|3856.0|8418.0|5.40909090909|119.0
362|9|1113|235|3342|5333|910.5|37.9375|39.5|8.0|91.0|195.0|-0.1875|1.5
483|10|91|60|1127|690|842.0|16.1923076923|380.0|3070.0|5640.5|220.5|65.0439393939|8600.25
483|13|26|12|92|66|71.0|11.8333333333|9.0|4.0|26.0|29.0|15.5|15.5
483|14|45|20|123|118|84.0|12.0|10.0|2.0|103.0|148.0|2.13636363636|31.0
753|6|2|2|2|0|4.0|2.0|154.0|1921.0|1795.0|614.0|66.8431372549|3409.0
275|3|14|107|174|27|267.5|66.875|11.0|10.0|118.0|18.0|29.75|119.0
495|11|3|105|71|0|176.0|176.0|6.0|46.0|136.0|0.0|91.0|182.0
1385|6|11|3|319|0|322.0|107.333333333|6.0|2.0|28.0|0.0|15.0|30.0
223|13|24|26|324|4|348.0|43.5|140.5|615.5|1819.0|1886.5|108.958333333|1491.25
109|7|52|270|926|514|939.0|104.333333333|109.0|166.5|1830.5|759.0|115.416666667|1617.5
109|6|64|300|897|791|801.5|61.6538461538|44.0|143.0|690.0|185.0|82.2777777778|740.5
109|9|146|146|3727|8315|-284.5|-35.5625|284.0|1729.0|7203.0|8704.0|59.9260644419|4580.0
109|8|10|2|122|60|94.0|31.3333333333|560.0|2456.0|10058.0|3483.0|97.0495495495|10772.5
36|7|297|738|2345|973|2596.5|103.86|153.0|2295.0|1802.0|2865.0|106.58|2664.5
36|5|362|4728|14889|15406|11914.0|170.2|147.333333333|1136.33333333|2184.33333333|50.3333333333|123.438502674|3295.5
66|15|622|3596|7525|1573|10334.5|116.117977528|207.666666667|554.666666667|1395.33333333|2110.0|81.8557692308|895.0
36|3|287|1644|6603|291|8101.5|368.25|345.25|5215.5|7234.5|2941.75|177.862726329|10979.125
279|6|7523|7|18622|37022|118.0|9.83333333333|1885.5|4617.5|9490.5|8344.5|45.882183908|9935.75
66|10|48|14|255|195|171.5|11.4333333333|217.0|241.0|4444.0|8263.0|14.5657894737|553.5
1406|2|162|1609|1777|0|3386.0|376.222222222|183.0|2637.0|2262.0|4.0|349.785714286|4897.0
595|10|1650|15824|11574|7711|23542.5|169.370503597|799.4|11157.8|8843.4|1110.8|130.861646233|19445.8
595|11|222|2897|2937|72|5798.0|148.666666667|121.0|874.0|1793.0|56.0|50.75|2639.0
31|15|280|1122|5490|448|6388.0|74.2790697674|19.0|113.0|130.0|66.0|35.0|210.0
199|16|17|74|275|0|349.0|58.1666666667|10.0|118.0|160.0|2.5|69.1875|276.75
36|8|40|321|1030|15|1343.5|149.277777778|355.5|4227.0|4527.0|1286.33333333|137.411130936|8110.83333333
85|4|100|445|1236|58|1652.0|47.2|438.333333333|4410.0|8148.66666667|2049.33333333|78.4712444568|11534.0
85|7|132|249|1384|1283|991.5|26.0921052632|586.25|9156.25|10219.0|2975.75|101.450279844|17887.375
1148|7|50|13|227|443|18.5|2.64285714286|153.0|2295.0|1802.0|2865.0|106.58|2664.5
85|3|66|181|1369|0|1550.0|70.4545454545|424.0|3013.0|8521.0|1050.0|129.517647059|11009.0
85|8|782|5374|17916|11467|17556.5|93.885026738|231.2|1642.2|5672.2|3669.8|173.850213985|5479.5
335|11|18|86|153|42|218.0|21.8|369.5|2087.5|3660.5|1776.5|123.509246575|4859.75
1054|3|28|32|247|0|279.0|19.9285714286|131.0|208.0|2263.0|215.0|42.2053571429|2363.5
1461|4|1|0|5|0|5.0|5.0|3.0|0.0|43.0|0.0|21.5|43.0
595|3|490|13737|6787|5025|18011.5|113.996835443|337.5|6619.5|7009.5|4876.5|108.995192308|11190.75
211|15|11|36|89|2|124.0|31.0|8.5|33.0|105.0|1.0|34.7|137.5
968|11|4|0|35|1|34.5|34.5|187.0|534.0|814.0|1001.0|24.2142857143|847.5
211|16|6|480|6|108|432.0|144.0|297.0|2481.0|3007.5|2027.5|88.1738505747|4474.75
456|12|27|21|335|2|355.0|29.5833333333|295.5|465.5|6017.0|3553.5|51.4929577465|4705.75
211|13|43|204|1819|1696|1175.0|117.5|92.3333333333|362.833333333|1422.83333333|949.0|76.541108631|1311.16666667
211|12|90|516|4544|4369|2875.5|119.8125|149.6|465.2|2921.6|2244.8|75.7987704002|2264.4
1453|5|6|4|18|2|21.0|10.5|169.0|262.0|1813.0|946.0|45.7714285714|1602.0
424|12|20|119|1402|168|1437.0|130.636363636|15.0|171.0|1602.0|28.0|195.444444444|1759.0
638|13|24|51|471|3|520.5|173.5|87.0|159.0|1726.0|10.0|170.909090909|1880.0
96|16|228|930|4014|376|4756.0|190.24|14.0|66.0|228.0|5.0|291.5|291.5
1129|9|1|1|1|0|2.0|2.0|2.0|2.0|2.0|0.0|2.0|4.0
66|12|267|1013|4405|2717|4059.5|82.8469387755|218.0|505.0|2976.0|4762.0|25.5813953488|1100.0
1635|2|189|36|36|1328|-592.0|-148.0|269.0|31.0|16.0|1364.0|-90.7142857143|-635.0
1465|3|46|45|294|92|293.0|36.625|670.0|13218.0|13965.0|9753.0|142.990384615|22306.5
412|13|28|79|1302|0|1381.0|197.285714286|125.0|595.5|1183.5|583.5|57.6640625|1487.25
1607|2|10|582|659|0|1241.0|248.2|127.5|4065.5|4507.0|5801.0|263.875|5672.0
115|9|34|51|530|159|501.5|45.5909090909|106.0|138.0|786.0|200.0|51.5|824.0
1140|6|15|90|756|5|843.5|168.7|16.0|96.0|820.0|4.0|152.333333333|914.0
77|14|18|4|205|291|63.5|5.77272727273|45.0|20.0|123.0|118.0|12.0|84.0
1457|3|86|5378|11697|28393|2878.5|52.3363636364|109.0|2829.0|2900.0|6383.0|52.4608843537|2537.5
94|12|37|26|1283|57|1280.5|91.4642857143|41.0|48.0|1024.0|119.0|84.375|1012.5
1339|6|454|14821|1029|26|15837.0|3167.4|502.5|5466.5|3625.5|1329.0|1773.81609195|8427.5
66|13|524|3919|10319|2902|12787.0|92.6594202899|146.857142857|751.857142857|2170.57142857|1575.14285714|61.1746553818|2134.85714286
64|9|693|10494|14996|9214|20883.0|88.1139240506|214.0|983.0|2935.0|451.5|47.8016975309|3692.25
479|3|93|48|1844|72|1856.0|80.6956521739|1663.0|15233.5|21504.5|13548.5|106.986701742|29963.75
56|10|20|621|599|548|946.0|105.111111111|791.25|8448.25|17719.0|6461.5|121.126046973|22936.5
1042|10|12|21|76|0|97.0|24.25|11.0|19.0|73.0|0.0|23.0|92.0
401|6|2|0|3|7|-0.5|-0.25|154.0|1921.0|1795.0|614.0|66.8431372549|3409.0
389|16|1|0|0|3|-1.5|-1.5|6.0|13.0|251.0|5.0|65.375|261.5
844|5|169|262|1813|946|1602.0|45.7714285714|6.0|4.0|18.0|2.0|10.5|21.0
844|4|268|230|3657|6283|745.5|16.5666666667|225.0|3418.0|5939.0|6414.0|136.666666667|6150.0
1052|10|8|20|77|0|97.0|24.25|27.0|536.0|116.0|65.0|36.4411764706|619.5
844|9|67|290|1688|56|1950.0|139.285714286|22.0|237.5|1147.0|9.5|161.666666667|1379.75
56|15|185|1618|2987|7053|1078.5|41.4807692308|115.0|647.25|3002.75|4149.5|141.386378205|1575.25
1171|5|2|15|24|2|38.0|38.0|572.0|1393.0|3042.0|235.0|56.8092105263|4317.5
341|14|6|15|161|0|176.0|176.0|424.0|791.0|6683.0|8868.0|33.7777777778|3040.0
147|5|60|385|710|13|1088.5|60.4722222222|207.0|1501.0|2681.66666667|1209.0|58.4472772277|3578.16666667
56|16|18|198|324|17|513.5|64.1875|73.0|162.0|1179.0|285.5|48.1948653199|1198.25
557|15|128|123|123|204|144.0|36.0|523.0|1952.5|3948.5|1127.0|71.1551426102|5337.5
573|15|18|0|180|0|180.0|20.0|2.0|0.0|21.0|0.0|21.0|21.0
287|15|90|492|637|127|1065.5|46.3260869565|1502.0|44657.0|44948.0|80396.0|152.490740741|49407.0
287|13|12|2|4|21|-4.5|-4.5|60.0|163.0|1063.0|884.0|65.3333333333|784.0
1024|9|879|11153|19050|12697|23854.5|193.93902439|140.75|943.5|1972.75|792.0|83.2998143831|2520.25
1024|8|398|6678|8481|4461|12928.5|263.846938776|40.0|321.0|1030.0|15.0|149.277777778|1343.5
92|11|7|73|248|0|321.0|160.5|90.3333333333|704.666666667|2694.0|503.333333333|233.068965517|3147.0
92|10|93|2391|3117|1361|4827.5|166.465517241|324.0|2899.5|5795.5|5853.0|121.500556019|5768.5
92|13|26|229|437|2|665.0|66.5|9.0|23.0|63.0|2.0|47.0|85.0
341|10|41|33|170|26|190.0|190.0|49.0|66.0|258.0|29.0|103.166666667|309.5
1014|10|4|0|64|0|64.0|64.0|4.0|0.0|65.0|0.0|65.0|65.0
92|14|12|189|253|14|435.0|87.0|81.0|399.5|955.5|413.0|53.7450980392|1148.5
1010|4|5132|25881|44679|99530|20795.0|71.2157534247|1103.0|7658.25|14529.75|10487.0|142.299245603|16944.5
109|14|127|496|916|30|1397.0|116.416666667|174.0|882.0|2434.5|1424.5|90.5422374429|2604.25
131|8|80|167|1135|12|1296.0|76.2352941176|100.0|235.0|1109.0|257.0|41.9137931034|1215.5
131|9|90|144|1532|0|1676.0|93.1111111111|74.0|1212.0|901.0|896.0|128.076923077|1665.0
479|13|1|10|14|0|24.0|24.0|55.0|45.0|254.0|447.0|6.86363636364|75.5
479|12|11|16|110|0|126.0|18.0|90.0|516.0|4544.0|4369.0|119.8125|2875.5
1114|5|16|294|473|2|766.0|85.1111111111|559.0|4473.0|7364.0|3612.0|99.3168316832|10031.0
396|11|1|3|33|0|36.0|36.0|17.0|31.0|616.0|0.0|71.8888888889|647.0
45|11|699|3836|15821|10318|14498.0|174.674698795|52.0|334.0|978.0|251.0|98.875|1186.5
349|16|44|20|1073|9|1088.5|181.416666667|122.0|771.5|1784.5|1080.5|50.8125|2015.75
45|13|258|1523|17878|19034|9884.0|224.636363636|96.0|565.2|1161.8|1057.6|79.2425925926|1198.2
1536|4|1|0|0|1|-0.5|-0.5|2.0|0.0|0.0|2.0|-0.5|-1.0
45|15|24|401|6584|8190|2890.0|240.833333333|71.0|1232.0|3691.0|5445.0|183.375|2200.5
45|14|56|785|11473|14414|5051.0|229.590909091|102.0|339.0|531.0|98.0|38.1819727891|821.0
6|9|232|4041|4945|1376|8298.0|106.384615385|1.0|0.0|0.0|1.0|-0.5|-0.5
131|7|35|88|280|38|349.0|29.0833333333|625.0|6648.0|7493.0|1261.0|84.9716981132|13510.5
672|5|113|80|6569|156|6571.0|172.921052632|751.5|7737.5|7251.5|4154.5|81.1175791882|12911.75
57|3|456|17763|11969|56|29704.0|291.215686275|1194.0|13885.0|16421.3333333|9035.0|177.015376919|25788.8333333
39|6|6|20|517|0|537.0|537.0|279.0|3359.0|9288.0|34.0|233.888888889|12630.0
1562|3|11|10|118|18|119.0|29.75|11.0|57.5|89.0|15.5|34.6875|138.75
59|13|9|11|229|0|240.0|60.0|651.0|11096.0|4192.0|679.0|109.113138686|14948.5
1325|4|18|0|59|23|47.5|3.65384615385|2.0|0.0|0.0|4.0|-1.0|-2.0
454|13|47|204|1032|0|1236.0|72.7058823529|43.0|152.0|602.0|15.0|41.4722222222|746.5
135|8|41|170|406|439|356.5|29.7083333333|640.0|519.0|2401.0|5829.0|0.0395683453237|5.5
454|15|10|6|1563|0|1569.0|313.8|185.0|1618.0|2987.0|7053.0|41.4807692308|1078.5
135|4|41|32|279|202|210.0|12.3529411765|761.0|9192.0|15269.0|1807.0|142.772727273|23557.5
135|7|31|69|283|274|215.0|23.8888888889|625.0|6648.0|7493.0|1261.0|84.9716981132|13510.5
313|8|13|90|92|25|169.5|42.375|38.0|120.0|239.0|114.0|25.1666666667|302.0
1471|3|30|831|366|466|964.0|241.0|39.75|546.0|505.25|258.25|113.561111111|922.125
441|15|10|61|166|0|227.0|45.4|11.0|36.0|89.0|2.0|31.0|124.0
34|4|317|8552|1454|84|9964.0|524.421052632|209.0|2010.0|5096.0|1124.0|218.133333333|6544.0
64|13|88|1506|4894|100|6350.0|288.636363636|37.0|229.666666667|612.666666667|497.0|130.186868687|593.833333333
115|8|42|69|99|75|130.5|43.5|41.0|51.0|85.0|73.0|12.4375|99.5
76|14|18|21|255|0|276.0|34.5|158.0|799.0|1779.0|822.0|42.4901960784|2167.0
779|9|122|1200|986|517|1927.5|53.5416666667|85.0|1731.0|658.0|1363.0|74.2391304348|1707.5
390|9|186|1794|2553|1386|3654.0|79.4347826087|85.0|1731.0|658.0|1363.0|74.2391304348|1707.5
520|11|121|874|1793|56|2639.0|50.75|123.0|1618.5|1522.5|82.0|99.4583333333|3100.0
520|12|17|63|284|21|336.5|42.0625|365.0|1828.0|3468.5|736.0|40.6375076734|4928.5
520|13|18|67|134|18|192.0|27.4285714286|596.666666667|1360.33333333|5512.66666667|3709.66666667|44.8924292472|5018.16666667
520|14|17|0|86|16|78.0|9.75|104.4|404.6|858.2|309.8|22.0478311394|1107.9
280|14|12|18|21|37|20.5|3.41666666667|158.0|799.0|1779.0|822.0|42.4901960784|2167.0
1347|3|92|3554|1216|12|4764.0|78.0983606557|340.5|6640.0|7152.5|5273.5|71.7451923077|11155.75
420|10|5|3|98|0|101.0|101.0|19.0|21.0|336.0|0.0|71.4|357.0
450|4|38|112|364|55|448.5|28.03125|308.0|2185.5|5024.5|2172.0|55.9048780488|6124.0
1031|6|16|176|64|0|240.0|30.0|4.0|6.0|20.0|0.0|13.0|26.0
753|3|136|1786|2717|733|4136.5|108.855263158|670.0|13218.0|13965.0|9753.0|142.990384615|22306.5
450|8|284|2712|10273|12163|6903.5|156.897727273|330.8|2174.6|7200.8|3530.6|161.247673878|7610.1
450|9|65|3427|2466|898|5444.0|209.384615385|452.0|3280.0|11296.0|5002.0|126.528858437|12075.0
181|15|3|54|13|0|67.0|67.0|1502.0|44657.0|44948.0|80396.0|152.490740741|49407.0
446|11|117|1712|4342|139|5984.5|206.362068966|172.5|569.25|2402.75|577.25|177.949652275|2683.375
38|15|3|1|22|0|23.0|23.0|9.0|3.0|51.0|5.0|17.1666666667|51.5
572|15|2|0|21|0|21.0|21.0|18.0|0.0|180.0|0.0|20.0|180.0
38|16|14|66|228|5|291.5|291.5|228.0|930.0|4014.0|376.0|190.24|4756.0
215|14|11|48|133|237|62.5|62.5|44.0|197.0|535.0|948.0|64.5|258.0
215|16|45|140|611|583|459.5|27.0294117647|1274.0|191.0|619.0|587.0|28.6944444444|516.5
655|7|25|56|257|23|301.5|43.0714285714|6.0|15.0|15.0|11.0|12.25|24.5
389|11|21|0|179|7|175.5|13.5|2.0|0.0|16.0|1.0|15.5|15.5
304|16|17|18|123|139|71.5|10.2142857143|192.5|873.5|2126.5|1419.0|30.4128787879|2290.5
205|8|17|15|200|118|156.0|22.2857142857|2.0|3.0|43.0|0.0|46.0|46.0
1080|6|44|143|690|185|740.5|82.2777777778|770.5|4767.5|7130.0|3053.5|88.1257736516|10370.75
109|11|149|315|3440|1371|3069.5|105.844827586|164.5|918.5|2628.25|269.25|203.07896262|3412.125
109|10|243|330|5210|8417|1331.5|36.9861111111|288.333333333|2013.33333333|5345.0|6656.33333333|85.8556338372|4030.16666667
109|13|115|1128|775|0|1903.0|190.3|13.0|12.0|608.0|0.0|124.0|620.0
109|15|340|888|4015|69|4868.5|131.581081081|44.0|618.0|1916.5|2728.5|115.020833333|1170.25
784|7|6|15|15|11|24.5|12.25|25.0|56.0|257.0|23.0|43.0714285714|301.5
465|14|50|16|264|127|216.5|21.65|37.0|399.0|176.0|111.0|30.5588235294|519.5
47|14|230|479|1917|4702|45.0|2.25|227.5|3188.0|2251.0|834.0|93.50390625|5022.0
161|9|94|261|1663|7|1920.5|174.590909091|139.5|2744.0|761.5|475.0|128.691176471|3268.0
341|3|1|0|0|1|-0.5|-0.5|670.0|13218.0|13965.0|9753.0|142.990384615|22306.5
1493|4|2|0|0|2|-1.0|-0.5|1.0|0.0|0.0|1.0|-0.5|-0.5
28|13|4|0|15|34|-2.0|-2.0|128.0|695.0|891.0|1585.0|33.0625|793.5
476|15|396|709|48326|97765|152.5|3.91025641026|54.3333333333|856.0|1453.66666667|1815.0|111.496212121|1402.16666667
1467|4|13|18|119|22|126.0|12.6|86.0|406.0|660.0|327.0|30.0833333333|902.5
47|16|10|16|78|4|92.0|30.6666666667|20.0|28.5|223.0|0.0|41.875|251.5
211|7|28|257|262|184|427.0|71.1666666667|196.5|661.5|3316.0|486.5|58.4537037037|3734.25
1491|4|11|1455|9|0|1464.0|1464.0|108.0|14504.0|72.0|0.0|1214.66666667|14576.0
47|11|187|534|814|1001|847.5|24.2142857143|717.0|3745.33333333|6339.66666667|1961.33333333|58.8618229185|9104.33333333
279|7|75|139|1558|777|1308.5|48.462962963|173.0|720.5|2668.0|190.0|69.8055555556|3293.5
60|14|53|16|1470|2173|399.5|24.96875|118.0|994.0|1119.0|1973.0|125.166666667|1126.5
648|14|6|0|16|19|6.5|1.625|74.6666666667|241.666666667|897.333333333|176.666666667|23.1124108734|1050.66666667
458|6|4|14|44|0|58.0|29.0|1477.0|9235.0|13363.0|5316.0|114.597701149|19940.0
211|8|2|2|25|18|18.0|18.0|68.0|3440.0|556.0|529.0|533.071428571|3731.5
458|5|22|19|735|21|743.5|57.1923076923|291.5|2261.5|3762.0|1807.5|62.6896658416|5119.75
1459|3|18|266|314|0|580.0|64.4444444444|17.0|482.5|226.0|233.0|175.5|592.0
1459|2|165|1387|2183|0|3570.0|324.545454545|183.0|2637.0|2262.0|4.0|349.785714286|4897.0
1459|4|8|24|121|5|142.5|142.5|8.0|44.0|112.0|5.0|153.5|153.5
383|4|23|263|399|0|662.0|73.5555555556|179.0|3668.0|7810.0|14.0|152.946666667|11471.0
584|9|15|0|997|0|997.0|199.4|18.0|0.0|933.0|0.0|155.5|933.0
594|15|1|0|0|1|-0.5|-0.5|4.0|8.0|70.0|1.0|38.75|77.5
198|13|128|695|891|1585|793.5|33.0625|4.0|0.0|15.0|34.0|-2.0|-2.0
198|12|191|1866|5270|10668|1802.0|24.0266666667|30.0|196.0|232.0|6.0|47.2222222222|425.0
155|8|68|3440|556|529|3731.5|533.071428571|55.5|1713.5|502.5|496.5|124.220588235|1967.75
198|10|1025|10359|6382|2950|15266.0|160.694736842|352.0|2312.0|1658.33333333|868.333333333|63.4895900755|3536.16666667
1316|4|2|0|0|4|-2.0|-1.0|18.0|0.0|59.0|23.0|3.65384615385|47.5
496|11|6|46|136|0|182.0|91.0|3.0|105.0|71.0|0.0|176.0|176.0
463|16|6|4|179|94|136.0|45.3333333333|1274.0|191.0|619.0|587.0|28.6944444444|516.5
463|12|4|5|143|0|148.0|74.0|22.0|49.5|362.0|147.5|46.3375|337.75
80|13|5|0|83|1|82.5|82.5|51.0|48.0|428.0|45.0|34.8846153846|453.5
386|16|1|2|2|0|4.0|4.0|8.0|12.0|137.0|0.0|21.2857142857|149.0
975|3|73|2731|2200|0|4931.0|214.391304348|378.0|6798.0|7103.0|4963.0|82.1451923077|11419.5
1177|6|240|8574|2966|63|11508.5|575.425|121.0|5992.33333333|1177.33333333|14.6666666667|930.844771242|7162.33333333
1177|7|117|4862|2340|18|7193.0|553.307692308|187.75|2985.5|2258.0|440.75|473.946049528|5023.125
1177|5|4|4|58|0|62.0|62.0|15.0|18.0|138.0|0.0|31.2|156.0
537|14|75|167|803|534|703.0|54.0769230769|20.0|17.0|243.0|1.0|64.875|259.5
49|14|9|2|1317|2|1318.0|329.5|7.0|3.0|1317.0|0.0|1320.0|1320.0
49|11|21|200|2|18|193.0|32.1666666667|96.0|1501.0|1574.0|41.5|118.889534884|3054.25
49|10|27|536|116|65|619.5|36.4411764706|30.0|312.333333333|854.666666667|11.3333333333|49.8209876543|1161.33333333
49|13|55|45|254|447|75.5|6.86363636364|416.5|2158.75|5223.5|2735.25|46.0416376037|6014.625
779|10|149|206|409|228|501.0|33.4|1025.0|10359.0|6382.0|2950.0|160.694736842|15266.0
1388|6|3|0|9|18|0.0|0.0|1477.0|9235.0|13363.0|5316.0|114.597701149|19940.0
846|3|138|36|2469|61|2474.5|60.3536585366|38.0|54.0|586.0|98.0|45.4615384615|591.0
403|2|26|705|1230|2|1934.0|80.5833333333|251.0|7871.0|8760.0|11602.0|270.75|10830.0
403|3|305|3111|3805|339|6746.5|95.0211267606|271.25|4518.5|5462.75|3466.75|156.821305393|8247.875
663|7|256|951|1330|1097|1732.5|55.8870967742|788.5|5896.5|8332.5|3958.0|69.5535830468|12250.0
663|4|377|14090|15264|39|29334.5|407.423611111|585.0|11081.5|15480.0|921.0|248.204264871|26101.0
663|3|256|11188|6255|8|17439.0|317.072727273|563.0|15490.5|12967.0|4904.5|217.103035445|26005.25
545|13|82|52|1270|165|1239.5|45.9074074074|575.333333333|1365.33333333|5134.0|3660.66666667|38.7328172542|4669.0
545|12|77|64|544|144|536.0|29.7777777778|335.0|1827.5|3338.5|674.5|46.7798687845|4828.75
751|9|31|46|443|15|481.5|48.15|6.0|13.0|28.0|15.0|11.1666666667|33.5
66|14|413|6304|3708|1219|9402.5|146.9140625|194.0|639.0|1848.0|2762.0|22.3700980392|1106.0
473|4|29|25|775|34|783.0|60.2307692308|761.0|9192.0|15269.0|1807.0|142.772727273|23557.5
1241|6|45|24|712|7|732.5|40.6944444444|1477.0|9235.0|13363.0|5316.0|114.597701149|19940.0
1537|4|2|10|69|0|79.0|79.0|86.0|406.0|660.0|327.0|30.0833333333|902.5
46|16|16|27|140|0|167.0|41.75|17.0|23.0|192.0|2.0|36.3333333333|214.0
1259|6|2|4|13|0|17.0|8.5|1477.0|9235.0|13363.0|5316.0|114.597701149|19940.0
519|3|131|927|1643|715|2212.5|105.357142857|670.0|13218.0|13965.0|9753.0|142.990384615|22306.5
519|6|11|22|79|53|74.5|14.9|1477.0|9235.0|13363.0|5316.0|114.597701149|19940.0
519|5|142|782|1253|225|1922.5|66.2931034483|559.0|4473.0|7364.0|3612.0|99.3168316832|10031.0
370|15|4|0|42|89|-2.5|-2.5|4.0|0.0|43.0|91.0|-2.5|-2.5
1396|6|13|16|78|0|94.0|18.8|1477.0|9235.0|13363.0|5316.0|114.597701149|19940.0
991|10|84|1390|1981|3|3369.5|160.452380952|461.5|3388.5|6162.0|546.5|69.7362470862|9277.25
1364|6|155|979|1091|225|1957.5|36.9339622642|1477.0|9235.0|13363.0|5316.0|114.597701149|19940.0
66|11|5|87|300|0|387.0|387.0|91.0|700.0|2676.66666667|503.333333333|157.568965517|3125.0
87|5|123|305|1556|34|1844.0|59.4838709677|39.0|1148.0|164.0|4.0|218.333333333|1310.0
911|4|10|2|229|26|218.0|54.5|1.0|0.0|0.0|13.0|-6.5|-6.5
60|13|51|48|428|45|453.5|34.8846153846|5.0|0.0|83.0|1.0|82.5|82.5
1472|2|7|8|120|0|128.0|32.0|183.0|2637.0|2262.0|4.0|349.785714286|4897.0
751|8|32|47|80|99|77.5|6.45833333333|4.0|0.0|26.0|2.0|25.0|25.0
279|12|208|1464|973|530|2172.0|77.5714285714|250.0|3375.0|4925.0|1844.0|78.4893617021|7378.0
279|11|42|9|754|1438|44.0|3.66666666667|4.0|18.0|2.0|2.0|9.5|19.0
279|8|8|10|204|0|214.0|107.0|100.0|235.0|1109.0|257.0|41.9137931034|1215.5
525|3|12|0|333|0|333.0|111.0|670.0|13218.0|13965.0|9753.0|142.990384615|22306.5
358|14|2|0|1|5|-1.5|-1.5|45.0|20.0|123.0|118.0|12.0|84.0
1268|7|2|0|10|1|9.5|9.5|7.0|14.0|159.0|1.0|43.125|172.5
751|3|56|24|825|11|843.5|33.74|85.0|235.0|253.0|585.0|12.21875|195.5
751|4|774|2646|6665|1553|8534.5|89.8368421053|86.0|406.0|660.0|327.0|30.0833333333|902.5
751|5|572|1393|3042|235|4317.5|56.8092105263|2.0|15.0|24.0|2.0|38.0|38.0
751|6|535|4831|2362|2604|5891.0|147.275|941.0|9097.33333333|8625.66666667|7391.33333333|145.713320044|14027.3333333
1458|5|8|16|44|10|55.0|27.5|228.5|2457.5|8141.5|7710.0|131.394117647|6744.0
429|9|1056|5688|20565|5949|23278.5|247.643617021|58.5|3028.0|1031.5|75.5|278.934027778|4021.75
36|9|74|1212|901|896|1665.0|128.076923077|264.333333333|3782.0|3813.83333333|3162.66666667|215.876219824|6014.5
763|4|3|0|43|0|43.0|21.5|1.0|0.0|5.0|0.0|5.0|5.0
246|9|38|8|88|195|-1.5|-1.5|577.0|121.5|1718.0|2764.0|19.53125|457.5
