committer_id|binnumber_2months|num_files|total_code_added|total_code_change|total_code_del|sum_net_contr|avg_net_contr|mean_neighbr_files|mean_neighbr_code_add|mean_neighbr_code_change|mean_neighbr_code_del|mean_neighbr_avg_avg_netcontr|mean_neighbr_avg_sum_netcontr|num_of_blueprints_per_bin|num_of_bugs_per_bin|dummy_bug_o_blueprint
356|4|52|421|1513|273|1797.5|128.3929|761|9192|15269|1807|142.7727|23557.5|0|14|1
356|5|46|218|569|239|667.5|51.34615|559|4473|7364|3612|99.31683|10031|0|13|1
356|6|122|483|1879|190|2267|87.19231|1418.5|14550|20420|5889.5|158.9359|32025.25|12|14|2
356|7|76|290|1226|68|1482|98.8|625|6648|7493|1261|84.97169|13510.5|4|11|2
357|11|2|1|196|102|146|146|42|28|3274|3455|92.61765|1574.5|||
357|12|13|5|311|385|123.5|123.5|264.6667|617.6667|6103.667|5063.333|68.02805|4189.667|||
357|13|14|189|1134|917|864.5|123.5|124.75|500.75|1958.75|1396.25|86.10333|1761.375|6|0|0
357|15|7|5|44|2|48|24|11|36|89|2|31|124|0|2|1
358|14|2|0|1|5|-1.5|-1.5|45|20|123|118|12|84|||
359|13|24|19|119|80|98|14|273|320|4095|4860|38.17308|1985|0|7|1
362|9|1113|235|3342|5333|910.5|37.9375|39.5|8|91|195|-.1875|1.5|0|24|1
362|10|||||||||||||0|19|1
362|12|||||||||||||0|5|1
362|13|||||||||||||0|2|1
365|16|||||||||||||0|6|1
367|13|||||||||||||0|3|1
367|14|||||||||||||0|11|1
370|15|4|0|42|89|-2.5|-2.5|4|0|43|91|-2.5|-2.5|||
371|8|||||||||||||13|0|0
371|9|||||||||||||35|0|0
371|10|||||||||||||17|0|0
371|11|||||||||||||9|0|0
371|12|||||||||||||0|11|1
371|13|||||||||||||0|9|1
375|9|||||||||||||0|4|1
375|13|11|158|79|0|237|39.5|238|1027|1819|2077|100.4167|1807.5|0|6|1
378|16|4|0|122|4|120|60|7|0|183|8|44.75|179|0|2|1
380|14|||||||||||||0|2|1
383|2|||||||||||||12|0|0
383|3|||||||||||||12|15|2
383|4|23|263|399|0|662|73.55556|179|3668|7810|14|152.9467|11471|0|9|1
383|5|||||||||||||0|22|1
383|6|||||||||||||0|15|1
383|7|43|79|387|50|441|31.5|226|1125|6856|10922|61.46341|2520|0|14|1
383|8|70|26|196|158|143|8.411765|70|278|1069.5|136|95.59579|1279.5|0|17|1
383|9|||||||||||||0|16|1
383|10|||||||||||||0|2|1
383|11|||||||||||||0|5|1
383|12|2|4|67|0|71|71|35|42|443|11|36.88462|479.5|||
384|12|41|48|1024|119|1012.5|84.375|37|26|1283|57|91.46429|1280.5|0|12|1
386|14|||||||||||||0|3|1
386|16|1|2|2|0|4|4|8|12|137|0|21.28572|149|||
389|11|21|0|179|7|175.5|13.5|2|0|16|1|15.5|15.5|0|13|1
389|12|||||||||||||0|3|1
389|13|||||||||||||0|6|1
389|16|1|0|0|3|-1.5|-1.5|6|13|251|5|65.375|261.5|||
390|1|||||||||||||2|0|0
390|2|||||||||||||19|0|0
390|3|||||||||||||29|0|0
390|4|||||||||||||2|33|2
390|5|||||||||||||46|16|2
390|6|||||||||||||130|7|2
390|7|||||||||||||16|17|2
390|8|||||||||||||9|16|2
390|9|186|1794|2553|1386|3654|79.43478|85|1731|658|1363|74.23913|1707.5|44|2|2
390|10|885|6561|4338|2334|9732|94.48544|652.75|7307.5|3136.25|1740.5|104.3532|9573.5|103|0|0
390|11|362|1837|2870|3389|3012.5|46.34615|37|676|266|184|94.44444|850|65|0|0
390|12|111|1037|813|935|1382.5|57.60417|9.5|139.5|77|91|44.625|171|19|5|2
390|13|111|39|524|661|232.5|10.1087|168|1549|1406|404|101.963|2753|23|0|0
390|14|51|9|236|302|94|15.66667|12|2|37|99|-10.5|-10.5|6|0|0
390|15|||||||||||||2|13|2
390|16|||||||||||||0|3|1
392|14|||||||||||||0|4|1
393|13|||||||||||||0|8|1
396|3|||||||||||||0|2|1
396|11|1|3|33|0|36|36|17|31|616|0|71.88889|647|||
399|16|5|0|0|5|-2.5|-.5|542|3448|5399|4022|58.93103|6836|0|5|1
401|3|||||||||||||0|2|1
401|5|2|0|43|0|43|43|60|385|710|13|60.47222|1088.5|||
401|6|2|0|3|7|-.5|-.25|154|1921|1795|614|66.84314|3409|0|2|1
401|8|2|16|49|0|65|65|560|2456|10058|3483|97.04955|10772.5|||
402|15|||||||||||||0|4|1
402|16|||||||||||||0|2|1
403|2|26|705|1230|2|1934|80.58334|251|7871|8760|11602|270.75|10830|24|0|0
403|3|305|3111|3805|339|6746.5|95.02113|271.25|4518.5|5462.75|3466.75|156.8213|8247.875|64|7|2
403|4|||||||||||||3|0|0
404|3|||||||||||||0|6|1
404|4|||||||||||||0|3|1
404|9|2|3|1|2|3|3|4|6|19|62|-1.5|-6|||
405|3|||||||||||||0|2|1
405|9|35|3663|32|75|3657.5|457.1875|74.5|4037|577.5|746.5|307.5206|4241.25|8|0|0
405|10|6|59|240|0|299|99.66666|6|111|39|0|50|150|0|3|1
408|6|||||||||||||2|0|0
408|9|||||||||||||5|0|0
408|10|||||||||||||3|0|0
411|9|8|10|64|10|69|34.5|140|739|2860|578|47.97102|3310|0|2|1
412|12|||||||||||||10|0|0
412|13|28|79|1302|0|1381|197.2857|125|595.5|1183.5|583.5|57.66406|1487.25|7|0|0
412|16|||||||||||||0|2|1
417|8|||||||||||||0|10|1
417|9|||||||||||||0|3|1
417|10|||||||||||||0|3|1
417|11|||||||||||||0|2|1
417|13|||||||||||||0|3|1
417|14|44|197|535|948|258|64.5|11|48|133|237|62.5|62.5|0|4|1
420|2|||||||||||||0|9|1
420|3|10|40|330|333|203.5|203.5|571.5|8454.5|13311|11030.5|133.6537|16250.25|||
420|8|4|0|26|2|25|25|32|47|80|99|6.458333|77.5|||
420|9|6|13|28|15|33.5|11.16667|31|46|443|15|48.15|481.5|0|2|1
420|10|5|3|98|0|101|101|19|21|336|0|71.4|357|||
422|8|50|0|0|109|-54.5|-6.8125|7|0|0|12|-6|-6|0|8|1
422|9|30|48|134|33|165.5|16.55|14|2|27|20|6.333333|19|0|10|1
422|10|42|184|614|0|798|66.5|137|991.5|1938.5|235|44.65678|2812.5|0|12|1
423|4|||||||||||||0|6|1
423|13|16|22|34|4|54|27|17|120|227|2|46.75|346|0|2|1
424|12|20|119|1402|168|1437|130.6364|15|171|1602|28|195.4444|1759|11|0|0
424|13|||||||||||||6|0|0
424|14|||||||||||||2|0|0
424|15|||||||||||||4|0|0
429|7|||||||||||||0|3|1
429|8|||||||||||||3|0|0
429|9|1056|5688|20565|5949|23278.5|247.6436|58.5|3028|1031.5|75.5|278.934|4021.75|71|23|2
429|10|1562|10036|24035|8406|29868|228|646.5|4823.5|9638.5|2584|93.3494|13170|123|8|2
429|14|||||||||||||0|10|1
429|15|||||||||||||0|7|1
429|16|||||||||||||0|3|1
437|15|||||||||||||0|4|1
438|4|||||||||||||0|2|1
438|9|7|0|100|8|96|24|26|17|186|281|5.208333|62.5|0|4|1
438|10|||||||||||||0|4|1
441|1|||||||||||||3|0|0
441|2|323|3443|3733|14|7169|512.0714|25|238|301|1|538.5|538.5|14|0|0
441|3|6|78|321|0|399|133|670|13218|13965|9753|142.9904|22306.5|0|3|1
441|4|||||||||||||0|5|1
441|5|||||||||||||0|3|1
441|7|98|5076|1879|0|6955|496.7857|59|3922|985|0|613.375|4907|14|0|0
441|15|10|61|166|0|227|45.4|11|36|89|2|31|124|0|5|1
442|14|||||||||||||0|3|1
444|14|2|0|15|10|10|10|170|326|2430|403|29.02841|2554.5|||
446|7|||||||||||||0|9|1
446|8|||||||||||||0|5|1
446|9|||||||||||||0|22|1
446|10|||||||||||||0|41|1
446|11|117|1712|4342|139|5984.5|206.3621|172.5|569.25|2402.75|577.25|177.9496|2683.375|0|29|1
446|12|||||||||||||2|10|2
446|13|||||||||||||7|2|2
446|15|||||||||||||5|0|0
447|15|||||||||||||0|4|1
449|3|94|66|2712|22|2767|172.9375|670|13218|13965|9753|142.9904|22306.5|14|2|2
449|4|116|767|3254|18|4012|200.6|761|9192|15269|1807|142.7727|23557.5|14|6|2
449|5|31|211|501|0|712|30.95652|559|4473|7364|3612|99.31683|10031|0|23|1
449|6|2|2|5|0|7|3.5|1477|9235|13363|5316|114.5977|19940|0|2|1
449|8|205|2672|6611|2377|8094.5|161.89|295.5|1872.333|6782.667|4575.667|158.4206|6367.167|47|3|2
449|9|221|472|3856|8418|119|5.409091|306.75|1928.25|6638.5|4673.5|66.92738|6230|8|14|2
449|10|217|241|4444|8263|553.5|14.56579|234.75|1535.75|4264|5079.5|72.85514|3260|6|32|2
449|12|218|505|2976|4762|1100|25.5814|267|1013|4405|2717|82.84694|4059.5|0|43|1
450|3|||||||||||||0|2|1
450|4|38|112|364|55|448.5|28.03125|308|2185.5|5024.5|2172|55.90488|6124|0|16|1
450|5|||||||||||||0|2|1
450|6|||||||||||||15|0|0
450|7|||||||||||||27|0|0
450|8|284|2712|10273|12163|6903.5|156.8977|330.8|2174.6|7200.8|3530.6|161.2477|7610.1|44|0|0
450|9|65|3427|2466|898|5444|209.3846|452|3280|11296|5002|126.5289|12075|23|3|2
450|10|178|3862|6075|6891|6491.5|196.7121|255.75|1224.75|4571.75|5714|66.0766|2939.5|33|0|0
451|2|||||||||||||7|0|0
451|3|||||||||||||17|0|0
451|4|84|3234|5919|14|9146|653.2857|516|3926|8813|4286|64.60976|10596|14|0|0
454|9|18|0|933|0|933|155.5|15|0|997|0|199.4|997|6|0|0
454|12|||||||||||||10|0|0
454|13|47|204|1032|0|1236|72.70588|43|152|602|15|41.47222|746.5|9|8|2
454|14|||||||||||||2|0|0
454|15|10|6|1563|0|1569|313.8|185|1618|2987|7053|41.48077|1078.5|5|0|0
456|4|||||||||||||0|11|1
456|5|113|420|2497|250|2792|73.47369|559|4473|7364|3612|99.31683|10031|18|20|2
456|6|202|598|3565|887|3719.5|70.17924|535|4831|2362|2604|147.275|5891|41|12|2
456|7|||||||||||||17|5|2
456|8|||||||||||||4|4|2
456|9|140|739|2860|578|3310|47.97102|8|10|64|10|34.5|69|26|43|2
456|10|||||||||||||3|0|0
456|11|||||||||||||3|13|2
456|12|27|21|335|2|355|29.58333|295.5|465.5|6017|3553.5|51.49296|4705.75|0|12|1
457|14|||||||||||||3|0|0
457|15|||||||||||||12|0|0
458|3|||||||||||||0|2|1
458|4|||||||||||||0|4|1
458|5|22|19|735|21|743.5|57.19231|291.5|2261.5|3762|1807.5|62.68967|5119.75|0|13|1
458|6|4|14|44|0|58|29|1477|9235|13363|5316|114.5977|19940|0|2|1
461|16|||||||||||||0|8|1
462|11|26|40|356|51|370.5|26.46428|19|2651.5|262.5|3|549.1625|2912.5|0|14|1
462|15|17|4|142|12|140|46.66667|499|844|3806|2942.5|86.4711|3178.75|0|3|1
463|11|||||||||||||0|3|1
463|12|4|5|143|0|148|74|22|49.5|362|147.5|46.3375|337.75|0|2|1
463|13|||||||||||||0|5|1
463|15|||||||||||||0|5|1
463|16|6|4|179|94|136|45.33333|1274|191|619|587|28.69444|516.5|0|3|1
465|14|50|16|264|127|216.5|21.65|37|399|176|111|30.55882|519.5|10|0|0
465|15|||||||||||||5|0|0
467|10|||||||||||||0|7|1
467|11|||||||||||||0|4|1
467|12|||||||||||||0|12|1
467|13|13|12|608|0|620|124|115|1128|775|0|190.3|1903|0|5|1
468|6|97|4861|959|13|5813.5|968.9167|168.6667|7230|1846.333|31.33333|799.6809|9060.667|6|0|0
468|7|47|1666|379|99|1995.5|249.4375|271.3333|4948.667|3577.333|560.6667|548.8848|8245.667|2|6|2
468|10|||||||||||||0|2|1
468|11|||||||||||||5|0|0
471|15|||||||||||||0|2|1
473|4|29|25|775|34|783|60.23077|761|9192|15269|1807|142.7727|23557.5|0|13|1
473|5|||||||||||||0|17|1
473|6|||||||||||||0|5|1
473|16|||||||||||||0|4|1
476|2|||||||||||||0|4|1
476|14|||||||||||||3|0|0
476|15|396|709|48326|97765|152.5|3.910256|54.33333|856|1453.667|1815|111.4962|1402.167|39|0|0
479|3|93|48|1844|72|1856|80.69566|1663|15233.5|21504.5|13548.5|106.9867|29963.75|0|23|1
479|11|17|31|616|0|647|71.88889|1|3|33|0|36|36|0|9|1
479|12|11|16|110|0|126|18|90|516|4544|4369|119.8125|2875.5|0|7|1
479|13|1|10|14|0|24|24|55|45|254|447|6.863636|75.5|||
481|12|||||||||||||0|11|1
483|9|||||||||||||0|10|1
483|10|91|60|1127|690|842|16.19231|380|3070|5640.5|220.5|65.04394|8600.25|0|52|1
483|11|||||||||||||0|9|1
483|12|||||||||||||0|8|1
483|13|26|12|92|66|71|11.83333|9|4|26|29|15.5|15.5|0|6|1
483|14|45|20|123|118|84|12|10|2|103|148|2.136364|31|0|7|1
484|2|||||||||||||0|4|1
484|3|||||||||||||0|14|1
485|10|||||||||||||0|4|1
485|11|||||||||||||0|3|1
485|12|||||||||||||20|0|0
485|13|||||||||||||5|0|0
486|12|||||||||||||0|6|1
486|14|||||||||||||0|3|1
489|2|||||||||||||8|0|0
489|3|88|1137|1040|858|1748|76|100.3333|581.3333|2347|420.3333|128.25|2718.167|23|0|0
490|3|3|38|98|176|48|16|88|1137|1040|858|76|1748|3|0|0
490|15|||||||||||||0|3|1
493|15|||||||||||||0|5|1
495|5|8|0|12|5|9.5|3.166667|2|0|4|1|3.5|3.5|0|3|1
495|6|||||||||||||0|2|1
495|7|||||||||||||0|10|1
495|8|80|488|2028|42|2495|124.75|100|235|1109|257|41.91379|1215.5|0|20|1
495|9|||||||||||||0|8|1
495|10|||||||||||||0|13|1
495|11|3|105|71|0|176|176|6|46|136|0|91|182|||
495|13|45|207|1090|0|1297|129.7|467|430|1707|2711|7.514423|781.5|0|10|1
496|11|6|46|136|0|182|91|3|105|71|0|176|176|0|2|1
497|15|||||||||||||0|3|1
500|6|||||||||||||8|0|0
500|7|||||||||||||10|7|2
500|8|||||||||||||0|7|1
500|9|6|6|57|0|63|21|879|11153|19050|12697|193.939|23854.5|0|3|1
500|10|26|119|241|0|360|36|15|149|104|0|50.6|253|0|10|1
505|14|||||||||||||0|4|1
505|15|||||||||||||0|6|1
509|14|||||||||||||6|0|0
509|15|||||||||||||49|0|0
509|16|||||||||||||4|0|0
517|6|2294|0|5618|11373|-68.5|-22.83333|4500|4621|15992.5|21169|62.21552|10029|0|3|1
517|7|||||||||||||0|11|1
517|8|53|233|711|3|942.5|62.83333|40|321|1030|15|149.2778|1343.5|0|15|1
517|9|||||||||||||0|7|1
517|10|||||||||||||0|5|1
517|11|10|176|159|0|335|67|2|33|35|0|68|68|0|5|1
517|14|||||||||||||0|3|1
517|15|4|0|43|91|-2.5|-2.5|4|0|42|89|-2.5|-2.5|||
518|15|54|699|401|0|1100|68.75|396|709|48326|97765|3.910256|152.5|16|0|0
518|16|||||||||||||2|0|0
519|2|||||||||||||10|4|2
519|3|131|927|1643|715|2212.5|105.3571|670|13218|13965|9753|142.9904|22306.5|10|11|2
519|4|||||||||||||2|2|2
519|5|142|782|1253|225|1922.5|66.29311|559|4473|7364|3612|99.31683|10031|8|21|2
519|6|11|22|79|53|74.5|14.9|1477|9235|13363|5316|114.5977|19940|0|5|1
519|7|||||||||||||0|2|1
519|9|||||||||||||0|5|1
519|10|77|115|745|102|809|27.89655|19|48|352.5|9|70.26136|396|0|29|1
519|11|||||||||||||0|9|1
519|12|||||||||||||0|2|1
520|11|121|874|1793|56|2639|50.75|123|1618.5|1522.5|82|99.45834|3100|6|46|2
520|12|17|63|284|21|336.5|42.0625|365|1828|3468.5|736|40.63751|4928.5|4|4|2
520|13|18|67|134|18|192|27.42857|596.6667|1360.333|5512.667|3709.667|44.89243|5018.167|4|3|2
520|14|17|0|86|16|78|9.75|104.4|404.6|858.2|309.8|22.04783|1107.9|5|3|2
525|3|12|0|333|0|333|111|670|13218|13965|9753|142.9904|22306.5|3|0|0
525|4|||||||||||||0|2|1
525|8|||||||||||||0|2|1
525|13|||||||||||||0|3|1
528|13|||||||||||||16|0|0
530|15|||||||||||||0|2|1
531|6|||||||||||||3|0|0
535|8|||||||||||||0|2|1
535|9|||||||||||||0|3|1
535|10|||||||||||||5|0|0
535|11|||||||||||||0|3|1
535|12|||||||||||||3|0|0
535|13|8|18|292|0|310|77.5|10|30|321|0|70.2|351|0|4|1
535|15|||||||||||||0|3|1
537|12|2|12|24|0|36|36|128|226|3373|0|71.98|3599|||
537|14|75|167|803|534|703|54.07692|20|17|243|1|64.875|259.5|13|0|0
537|15|65|163|667|408|626|78.25|150|210|1062|1533|18.72222|505.5|8|0|0
538|12|||||||||||||3|0|0
538|14|||||||||||||5|0|0
539|12|||||||||||||0|4|1
539|15|||||||||||||8|0|0
540|15|||||||||||||0|4|1
541|12|||||||||||||0|11|1
543|13|||||||||||||0|3|1
543|14|||||||||||||0|5|1
545|12|77|64|544|144|536|29.77778|335|1827.5|3338.5|674.5|46.77987|4828.75|18|0|0
545|13|82|52|1270|165|1239.5|45.90741|575.3333|1365.333|5134|3660.667|38.73282|4669|27|0|0
545|14|18|0|94|1|93.5|18.7|93.5|163|1258|209.5|19.3892|1316.25|0|5|1
547|15|||||||||||||2|0|0
552|15|||||||||||||0|3|1
553|2|||||||||||||0|5|1
553|3|268|892|3091|159|3903.5|125.9194|339.5|6628|7054|4876.5|116.7452|11243.75|15|16|2
553|4|291|2402|4399|177|6712.5|268.5|386|4596|7679|903.5|78.80303|11823.25|10|15|2
553|5|339|3206|5115|127|8257.5|250.2273|362|4728|14889|15406|170.2|11914|10|23|2
553|6|||||||||||||12|6|2
553|7|||||||||||||3|5|2
553|8|||||||||||||4|2|2
553|9|1130|7144|7024|74|14131|235.5167|257|2797|2778.5|772|99.87531|5189.5|55|5|2
553|10|1392|23473|9294|41|32746.5|564.5948|1213|29389|3472|1507|258.9315|32107.5|56|2|2
553|11|||||||||||||12|0|0
553|12|||||||||||||13|0|0
554|7|||||||||||||0|3|1
556|7|||||||||||||0|17|1
556|8|||||||||||||0|3|1
556|14|||||||||||||0|2|1
557|15|128|123|123|204|144|36|523|1952.5|3948.5|1127|71.15514|5337.5|4|0|0
558|15|424|309|372|681|340.5|26.19231|375|1859.5|3824|888.5|76.05899|5239.25|13|0|0
563|2|||||||||||||2|7|2
563|3|||||||||||||11|8|2
563|4|||||||||||||0|4|1
563|7|||||||||||||0|2|1
563|8|544|9315|2997|165|12229.5|138.9716|40|321|1030|15|149.2778|1343.5|82|6|2
563|9|455|8106|3027|75|11095.5|149.9392|14|8.5|94|140.5|3.104167|32.25|62|12|2
563|10|640|5519|5700|6002|8218|91.31111|1036|8424|14254|4187|115.6433|20584.5|15|75|2
563|11|||||||||||||0|15|1
563|12|||||||||||||0|5|1
564|3|54|1720|4378|11402|397|9.452381|125|4658|6559.5|14878.5|73.90288|3778.25|42|0|0
565|9|||||||||||||0|5|1
565|10|||||||||||||0|14|1
565|15|||||||||||||10|0|0
570|12|||||||||||||22|0|0
570|13|14|72|360|0|432|61.71429|230|1120|1808|1166|36.64063|2345|0|7|1
570|15|||||||||||||0|6|1
572|15|2|0|21|0|21|21|18|0|180|0|20|180|||
573|15|18|0|180|0|180|20|2|0|21|0|21|21|9|0|0
575|1|||||||||||||0|3|1
575|3|||||||||||||0|27|1
575|4|||||||||||||7|28|2
575|5|||||||||||||0|7|1
584|9|15|0|997|0|997|199.4|18|0|933|0|155.5|933|5|0|0
589|2|5|8|121|0|129|64.5|146.5|3961.5|4899.5|5801|161.3512|5960.5|0|2|1
589|3|||||||||||||0|2|1
589|4|||||||||||||0|10|1
589|5|31|18|402|13|413.5|22.97222|559|4473|7364|3612|99.31683|10031|8|10|2
589|6|||||||||||||3|3|2
592|13|||||||||||||0|2|1
594|15|1|0|0|1|-.5|-.5|4|8|70|1|38.75|77.5|||
595|2|||||||||||||4|0|0
595|3|490|13737|6787|5025|18011.5|113.9968|337.5|6619.5|7009.5|4876.5|108.9952|11190.75|158|0|0
595|4|2115|31512|9477|17831|32073.5|302.5802|1290|20263|11047|6416.5|217.1274|28101.75|67|39|2
595|5|970|9519|4034|6062|10522|172.4918|1070.5|7187.5|7632.5|8797.5|119.863|10421.25|40|21|2
595|6|370|69|2176|557|1966.5|89.38636|238|650|3448|570|63.55|3813|20|2|2
595|7|||||||||||||2|0|0
595|8|||||||||||||0|33|1
595|9|255|313|2290|233|2486.5|46.0463|356|1303.5|3964|760|39.74837|4887.5|0|54|1
595|10|1650|15824|11574|7711|23542.5|169.3705|799.4|11157.8|8843.4|1110.8|130.8616|19445.8|99|40|2
595|11|222|2897|2937|72|5798|148.6667|121|874|1793|56|50.75|2639|24|15|2
596|4|20|321|867|0|1188|132|761|9192|15269|1807|142.7727|23557.5|5|4|2
596|5|84|1471|678|39|2129.5|236.6111|559|4473|7364|3612|99.31683|10031|0|9|1
596|7|2|6|13|0|19|9.5|625|6648|7493|1261|84.97169|13510.5|0|2|1
596|8|38|120|239|114|302|25.16667|56.5|162.5|600.5|141|42.1444|692.5|2|10|2
596|9|||||||||||||0|19|1
596|10|||||||||||||0|2|1
598|14|||||||||||||0|2|1
599|14|7|17|74|54|64|64|137|226.5|1565|337|25.31889|1623|||
599|15|1|0|1|2|0|0|29|51|234|186|17.45455|192|||
601|4|||||||||||||0|4|1
601|6|||||||||||||9|0|0
601|7|12|579|142|0|721|240.3333|1353|14280|14316|4031|111.2155|26580.5|3|0|0
601|9|||||||||||||6|0|0
601|10|||||||||||||5|0|0
603|10|2|2|24|0|26|26|424.5|3099|6192|565.5|60.14009|9008.25|||
605|3|||||||||||||0|11|1
606|9|||||||||||||0|5|1
606|10|||||||||||||0|4|1
623|7|||||||||||||0|3|1
623|15|||||||||||||4|0|0
624|11|||||||||||||0|3|1
624|12|||||||||||||0|5|1
626|2|288|80161|3903|1389|83369.5|1029.253|190|23139|4657.5|6459|639.375|24567|75|6|2
626|3|1662|34233|12898|13708|40277|225.0112|279.5|9658|5023|3966|255.9085|12698|172|7|2
626|4|1819|31334|6825|11026|32646|291.4821|1171.5|18109|4997.5|8954|274.7544|18629.5|88|24|2
626|5|1582|9902|7901|13983|10811.5|140.4091|970|9519|4034|6062|172.4918|10522|58|19|2
626|6|1144|17459|8949|15971|18422.5|252.363|737.3333|5367.667|6717|3420.667|152.6242|10374.33|59|14|2
626|7|153|2295|1802|2865|2664.5|106.58|611|10155.67|10724.67|3462.333|110.4087|19149.17|11|14|2
626|9|||||||||||||0|29|1
626|10|1213|29389|3472|1507|32107.5|258.9315|920.25|10410|5895.25|2398.5|207.643|15106|109|15|2
626|11|716|12670|6171|839|18421.5|175.4429|596|16063|3158|1465|177.4047|18488.5|102|3|2
626|12|64|2006|1661|530|3402|425.25|42|96|665|295|30.675|613.5|8|0|0
626|13|168|1549|1406|404|2753|101.963|202.3333|863|6740.333|7257.333|111.7206|3974.667|27|0|0
627|13|2|7|37|0|44|44|10|30|321|0|70.2|351|||
631|11|||||||||||||0|2|1
637|12|22|21|509|0|530|88.33334|128|226|3373|0|71.98|3599|6|0|0
637|13|87|159|1726|10|1880|170.9091|24|51|471|3|173.5|520.5|11|0|0
638|13|24|51|471|3|520.5|173.5|87|159|1726|10|170.9091|1880|3|0|0
642|12|||||||||||||0|2|1
642|13|51|32|708|76|702|78|20|20|363|0|76.6|383|0|9|1
644|2|||||||||||||0|2|1
644|3|259|5160|4596|3040|8236|235.3143|709|10431.5|11071.5|3069.5|207.4209|19968.25|25|10|2
644|4|225|3418|5939|6414|6150|136.6667|450.75|3558|7827.75|3197.5|91.75853|9787|7|38|2
644|5|||||||||||||0|14|1
644|6|||||||||||||0|4|1
644|7|||||||||||||0|25|1
644|8|5|0|65|75|27.5|13.75|7|5|95|75|20.83333|62.5|0|2|1
645|8|7|5|95|75|62.5|20.83333|5|0|65|75|13.75|27.5|0|3|1
648|13|1|0|4|9|-.5|-.5|122|283|1944|267|32.71094|2093.5|||
648|14|6|0|16|19|6.5|1.625|74.66666|241.6667|897.3333|176.6667|23.11241|1050.667|2|2|2
650|12|||||||||||||0|3|1
652|9|6|128|392|0|520|260|23.5|461.5|1627|0|223.1563|2088.5|2|0|0
654|15|2|0|0|3|-1.5|-1.5|3|0|0|4|-1|-2|||
655|7|25|56|257|23|301.5|43.07143|6|15|15|11|12.25|24.5|0|7|1
655|12|||||||||||||0|2|1
655|15|3|0|0|4|-2|-1|2|0|0|3|-1.5|-1.5|0|2|1
658|9|||||||||||||0|4|1
658|11|||||||||||||0|6|1
658|13|||||||||||||0|3|1
663|3|256|11188|6255|8|17439|317.0727|563|15490.5|12967|4904.5|217.103|26005.25|55|0|0
663|4|377|14090|15264|39|29334.5|407.4236|585|11081.5|15480|921|248.2043|26101|72|0|0
663|5|||||||||||||0|2|1
663|6|||||||||||||0|6|1
663|7|256|951|1330|1097|1732.5|55.8871|788.5|5896.5|8332.5|3958|69.55358|12250|9|22|2
663|8|||||||||||||9|7|2
663|9|||||||||||||13|5|2
663|10|||||||||||||10|0|0
663|12|43|1439|385|0|1824|152|1162|15610|21575|31335|69.63593|21517.5|12|0|0
663|13|76|777|1387|2|2163|113.8421|118.3333|647.6667|1502|912|79.97545|1693.667|11|8|2
664|14|||||||||||||0|2|1
667|14|||||||||||||0|3|1
668|6|||||||||||||3|0|0
668|7|||||||||||||6|2|2
668|8|||||||||||||0|13|1
668|10|49|66|258|29|309.5|103.1667|24|22|127|14|118.5|142|3|0|0
668|11|||||||||||||0|10|1
668|13|2|2|10|0|12|12|6|6|30|0|12|36|||
669|14|||||||||||||0|5|1
672|2|||||||||||||0|5|1
672|3|||||||||||||0|2|1
672|5|113|80|6569|156|6571|172.9211|751.5|7737.5|7251.5|4154.5|81.11758|12911.75|38|0|0
672|6|||||||||||||13|0|0
672|7|||||||||||||8|0|0
674|12|||||||||||||0|9|1
676|13|||||||||||||0|2|1
680|13|||||||||||||0|11|1
684|3|||||||||||||11|0|0
688|8|||||||||||||0|3|1
688|9|9|15|147|0|162|40.5|64|60|728|28|51.6|774|0|3|1
689|4|||||||||||||0|4|1
689|6|||||||||||||0|3|1
689|7|||||||||||||0|35|1
689|8|||||||||||||0|15|1
689|9|||||||||||||0|5|1
696|5|||||||||||||0|6|1
696|6|4|4|48|0|52|26|1477|9235|13363|5316|114.5977|19940|0|2|1
704|2|||||||||||||0|8|1
704|3|||||||||||||0|15|1
704|13|||||||||||||0|2|1
705|13|||||||||||||0|8|1
706|13|||||||||||||0|4|1
710|4|||||||||||||0|2|1
710|7|32|32|424|323|294.5|26.77273|319.6667|2375.333|4078|1297.333|60.13238|5804.667|11|0|0
714|13|1|0|12|26|-1|-1|159|843|9470.5|9959|144.9848|5334|||
715|4|||||||||||||0|3|1
716|3|31|43|463|0|506|46|4|2|38|0|13.33333|40|11|0|0
716|5|||||||||||||0|2|1
716|13|8|11|17|2|27|27|21|125.5|235.5|3|46.75|359.5|||
717|13|||||||||||||0|3|1
720|2|251|7871|8760|11602|10830|270.75|112.7143|9709.286|2574.143|2235.428|311.9301|11165.71|30|10|2
720|3|670|13218|13965|9753|22306.5|142.9904|160.4|3272.55|3111.05|1930.3|143.5854|5418.45|94|62|2
720|4|761|9192|15269|1807|23557.5|142.7727|292.7242|3886.034|4247.896|1799.172|163.1929|7234.345|83|82|2
720|5|559|4473|7364|3612|10031|99.31683|153.8|1636.56|2029.88|1208.44|119.4095|3062.22|46|55|2
720|6|1477|9235|13363|5316|19940|114.5977|493.8125|2921.781|3100.375|2467.875|385.1064|4788.219|80|94|2
720|7|625|6648|7493|1261|13510.5|84.97169|138.875|2184.5|2178.833|653.875|137.8808|4036.396|55|104|2
720|8|100|235|1109|257|1215.5|41.91379|165.9286|1111.143|3661.214|2205.786|99.00848|3669.464|3|26|2
